timestamp,irrigation_zone,irrigation_type,soil_moisture_pct,soil_temperature_c,soil_ph,soil_ec_ds_m,nitrogen_ppm,phosphorus_ppm,potassium_ppm,air_temperature_c,air_humidity_pct,wind_speed_kmh,solar_radiation_wm2,evapotranspiration_mm,irrigation_needed,recommended_water_mm,actual_water_used_mm
2025-09-03 07:35:04,Zone_A,Drip,48.7,17.21,6.91,3.35,282.58,60.68,208.52,28.33,52.22,2.87,361.92,7.84,False,0.0,0.0
2026-01-26 15:35:04,Zone_C,Sprinkler,57.18,12.74,6.3,3.95,86.57,72.42,204.93,30.57,34.69,0.31,821.48,18.65,False,0.0,0.0
2025-09-27 22:35:04,Zone_A,Sprinkler,53.22,25.29,6.22,3.28,133.33,50.58,176.62,8.81,34.29,2.47,467.29,5.84,False,0.0,0.0
2025-05-10 16:35:04,Zone_D,Center_Pivot,20.19,19.71,8.04,2.54,53.41,71.43,171.27,33.71,73.91,5.85,765.01,18.5,True,19.9,21.43
2025-10-29 07:35:04,Zone_C,Drip,11.44,21.67,8.17,1.08,175.0,97.65,312.53,30.25,77.85,1.71,734.71,16.57,True,24.28,21.77
2025-07-28 13:35:04,Zone_A,Center_Pivot,56.99,21.33,6.97,1.9,84.9,95.59,166.09,27.61,87.64,6.37,299.11,6.38,False,0.0,0.0
2025-06-07 10:35:04,Zone_A,Center_Pivot,52.52,10.47,7.77,1.68,354.69,49.74,155.4,32.42,32.44,6.55,978.75,23.07,False,0.0,0.0
2025-04-26 18:35:04,Zone_A,Center_Pivot,28.24,32.47,6.82,1.7,68.27,95.46,203.0,36.58,48.36,10.67,224.19,5.72,True,15.88,17.15
2025-03-13 18:35:04,Zone_D,Drip,18.21,27.39,7.21,2.47,203.08,90.62,61.08,40.12,82.62,2.77,396.0,10.77,True,20.9,21.7
2025-12-31 06:35:04,Zone_D,Drip,25.16,38.67,6.62,1.61,256.4,66.29,143.9,16.07,68.92,9.27,201.89,3.21,True,17.42,20.48
2025-03-14 09:35:04,Zone_A,Sprinkler,14.71,29.4,6.27,2.94,64.68,53.25,237.8,25.56,62.37,0.98,119.32,2.43,True,22.64,22.18
2025-05-18 02:35:04,Zone_A,Drip,22.64,30.3,7.15,0.79,301.07,50.5,62.17,20.9,73.3,10.85,771.92,14.02,True,18.68,22.25
2026-02-07 07:35:04,Zone_B,Center_Pivot,21.02,15.08,8.43,1.25,379.7,51.22,288.06,26.37,87.28,1.33,834.21,17.3,True,19.49,22.53
2025-08-02 17:35:04,Zone_D,Center_Pivot,48.61,17.04,6.78,1.06,291.14,25.02,104.58,44.05,60.16,3.06,684.51,19.87,False,0.0,0.0
2025-12-07 07:35:04,Zone_B,Center_Pivot,46.55,18.96,7.27,2.21,78.31,72.92,126.46,23.41,32.06,0.06,585.7,11.33,False,0.0,0.0
2025-12-15 23:35:04,Zone_C,Drip,74.99,12.74,8.06,3.3,387.97,56.86,54.17,13.75,84.13,0.18,848.51,12.57,False,0.0,0.0
2025-12-12 09:35:04,Zone_D,Sprinkler,46.31,19.37,7.3,0.74,72.88,75.58,105.57,25.09,88.67,2.52,535.09,10.77,False,0.0,0.0
2025-07-12 05:35:04,Zone_C,Sprinkler,32.03,27.14,8.18,1.23,63.81,34.98,297.44,21.2,59.88,7.77,849.79,15.55,True,13.99,15.77
2025-06-01 14:35:04,Zone_B,Sprinkler,50.79,25.48,6.41,3.17,121.65,68.16,75.72,14.12,78.12,1.89,975.37,14.61,False,0.0,0.0
2025-04-25 15:35:04,Zone_B,Drip,42.2,17.47,8.46,1.9,283.49,38.89,117.77,21.33,64.28,2.52,532.95,9.79,True,8.9,9.63
2025-11-05 18:35:04,Zone_C,Drip,29.77,23.04,5.85,2.87,256.94,31.09,130.81,13.02,41.17,11.11,386.53,5.59,True,15.11,17.6
2025-05-07 13:35:04,Zone_A,Drip,11.57,28.5,7.65,0.71,223.23,21.47,92.55,22.84,56.63,10.41,427.83,8.16,True,24.21,26.0
2025-04-24 03:35:04,Zone_D,Center_Pivot,25.91,14.53,5.9,2.79,54.1,74.24,309.28,22.65,45.24,10.36,759.14,14.41,True,17.05,19.25
2025-03-14 17:35:04,Zone_D,Sprinkler,65.08,24.14,7.24,2.61,399.85,34.12,281.25,24.72,33.33,3.38,666.68,13.31,False,0.0,0.0
2025-10-24 21:35:04,Zone_B,Center_Pivot,24.48,1.1,6.34,2.63,286.96,17.88,96.49,9.64,87.42,0.2,197.74,2.55,True,17.76,19.98
2025-06-22 08:35:04,Zone_D,Center_Pivot,66.63,27.41,6.09,3.39,232.77,51.74,200.24,14.37,31.46,6.3,250.53,3.78,False,0.0,0.0
2025-07-23 11:35:04,Zone_D,Sprinkler,19.59,21.2,7.03,2.8,72.99,40.47,123.37,5.84,54.18,3.56,864.48,9.59,True,20.2,23.12
2025-06-16 01:35:04,Zone_A,Center_Pivot,47.44,18.37,8.46,0.94,100.08,36.39,81.24,38.47,30.33,1.98,141.69,3.74,False,0.0,0.0
2026-01-09 13:35:04,Zone_D,Drip,50.77,18.91,7.3,1.35,235.35,58.11,65.46,29.08,85.79,0.98,618.45,13.61,False,0.0,0.0
2025-04-07 04:35:04,Zone_B,Center_Pivot,42.07,18.1,7.69,3.21,107.81,70.57,181.02,37.02,87.3,22.12,730.47,18.8,True,8.97,9.19
2025-09-21 22:35:04,Zone_A,Sprinkler,32.23,20.8,7.11,2.41,333.0,85.88,156.1,7.85,60.68,7.08,884.67,10.65,True,13.89,11.94
2025-03-17 19:35:04,Zone_A,Sprinkler,62.29,20.71,6.97,0.51,337.85,85.84,324.15,27.72,73.82,2.07,262.78,5.61,False,0.0,0.0
2026-01-25 07:35:04,Zone_C,Drip,33.66,19.16,6.9,1.22,72.79,60.05,220.82,22.53,60.48,0.97,476.21,9.01,True,13.17,14.24
2025-06-03 05:35:04,Zone_A,Sprinkler,60.42,31.21,7.35,0.71,319.47,44.68,116.24,28.51,32.09,1.96,650.2,14.13,False,0.0,0.0
2025-08-31 02:35:04,Zone_D,Drip,69.71,22.63,5.97,2.08,149.39,23.13,197.04,5.2,87.08,4.72,746.12,8.05,False,0.0,0.0
2025-05-10 12:35:04,Zone_C,Drip,25.45,30.22,6.79,1.58,105.38,62.37,71.26,23.02,41.27,1.13,134.31,2.57,True,17.28,14.47
2025-08-22 14:35:04,Zone_C,Drip,39.67,21.86,8.41,2.09,333.83,10.25,273.0,22.76,57.58,1.73,103.41,1.97,True,10.16,10.52
2025-06-11 21:35:04,Zone_B,Sprinkler,64.35,25.84,8.11,3.14,333.56,69.9,287.13,19.47,82.01,3.73,848.51,14.84,False,0.0,0.0
2025-08-25 02:35:04,Zone_C,Sprinkler,65.3,17.03,8.13,1.89,399.02,69.39,63.96,16.08,53.2,7.84,432.2,6.87,False,0.0,0.0
2025-03-14 23:35:04,Zone_B,Center_Pivot,36.35,11.62,6.08,1.16,327.92,65.4,131.99,13.15,76.96,4.53,529.29,7.69,True,11.83,12.39
2025-05-12 18:35:04,Zone_C,Center_Pivot,31.29,15.16,7.17,3.45,232.95,55.66,244.36,32.82,48.84,22.6,731.23,17.37,True,14.36,13.41
2025-06-12 11:35:04,Zone_C,Drip,54.41,24.95,7.45,3.71,139.2,76.78,204.54,23.49,69.05,4.18,758.15,14.7,False,0.0,0.0
2025-12-03 06:35:04,Zone_B,Center_Pivot,24.39,22.08,7.96,0.57,103.04,39.98,262.86,29.46,48.53,7.49,218.34,4.84,True,17.81,17.41
2025-04-09 10:35:04,Zone_A,Sprinkler,32.34,24.24,8.13,3.56,143.14,97.04,290.2,20.0,44.34,10.47,272.11,4.83,True,13.83,11.88
2025-03-11 00:35:04,Zone_D,Sprinkler,71.6,21.29,7.46,1.62,317.78,85.35,110.23,32.89,71.58,10.89,790.86,18.82,False,0.0,0.0
2025-11-19 06:35:04,Zone_A,Center_Pivot,65.51,27.03,7.02,0.54,283.73,79.83,284.54,19.79,85.98,0.45,269.05,4.75,False,0.0,0.0
2025-10-13 04:35:04,Zone_B,Sprinkler,74.83,17.98,5.92,3.43,158.77,85.06,217.17,40.18,62.22,4.61,477.76,13.0,False,0.0,0.0
2025-09-04 03:35:04,Zone_D,Sprinkler,17.7,8.97,6.88,2.6,99.7,31.55,136.2,42.84,52.63,0.51,240.76,6.85,True,21.15,19.08
2025-10-29 23:35:04,Zone_C,Drip,58.63,21.99,6.78,1.53,225.24,28.0,90.55,17.19,34.18,0.37,277.9,4.56,False,0.0,0.0
2025-04-01 00:35:04,Zone_D,Drip,65.37,12.75,5.89,1.27,203.88,32.43,144.52,40.03,86.65,2.44,237.77,6.45,False,0.0,0.0
2025-03-24 18:35:04,Zone_C,Center_Pivot,34.22,22.86,7.66,1.91,242.93,88.65,111.7,20.72,39.88,1.5,297.41,5.38,True,12.89,14.82
2025-11-28 19:35:04,Zone_C,Sprinkler,13.2,21.17,7.24,3.24,299.21,43.52,290.52,0.24,74.79,10.56,326.7,2.77,True,23.4,19.61
2025-08-24 22:35:04,Zone_C,Drip,17.41,8.61,5.63,3.43,351.85,43.02,89.39,28.15,44.92,5.66,718.99,15.51,True,21.3,23.02
2025-10-26 03:35:04,Zone_D,Center_Pivot,69.86,27.49,7.43,0.93,257.62,44.11,72.15,22.56,44.83,6.24,413.19,7.83,False,0.0,0.0
2025-11-26 19:35:04,Zone_B,Sprinkler,55.18,23.46,8.36,1.7,356.7,96.71,205.41,33.23,51.82,2.16,481.77,11.54,False,0.0,0.0
2025-10-11 21:35:04,Zone_C,Drip,56.26,34.23,7.57,1.64,332.03,78.21,235.41,21.43,41.21,3.53,507.46,9.35,False,0.0,0.0
2025-07-12 05:35:04,Zone_C,Sprinkler,11.39,30.91,8.17,0.63,140.57,95.31,54.72,6.18,64.87,3.85,981.98,11.05,True,24.3,23.62
2025-06-01 08:35:04,Zone_A,Center_Pivot,78.3,16.5,8.49,3.9,100.41,57.09,78.64,20.51,37.43,6.17,880.33,15.83,False,0.0,0.0
2025-10-07 15:35:04,Zone_B,Sprinkler,52.33,23.45,6.75,1.93,281.34,92.36,322.32,35.92,77.1,2.18,462.69,11.67,False,0.0,0.0
2025-11-07 09:35:04,Zone_A,Drip,60.89,26.17,7.88,3.93,127.53,93.03,342.22,27.4,84.31,0.76,947.28,20.1,False,0.0,0.0
2025-02-20 08:35:04,Zone_C,Drip,63.05,16.53,5.69,1.94,136.57,74.74,219.48,3.84,86.04,4.82,800.09,8.13,False,0.0,0.0
2025-06-18 15:35:04,Zone_C,Drip,66.89,18.26,7.01,2.13,383.83,50.17,176.19,19.38,79.23,1.74,819.17,14.29,False,0.0,0.0
2026-02-13 09:35:04,Zone_C,Sprinkler,27.18,28.33,6.92,3.76,182.31,17.88,278.89,23.18,44.89,6.9,618.56,11.9,True,16.41,19.52
2025-11-20 23:35:04,Zone_C,Drip,39.81,24.46,5.94,2.99,273.15,98.01,187.13,30.42,63.33,6.18,647.26,14.65,True,10.09,10.56
2025-03-27 22:35:04,Zone_C,Drip,41.62,23.53,8.29,3.09,105.04,62.18,133.94,23.13,63.71,1.15,223.5,4.29,True,9.19,8.06
2025-06-13 09:35:04,Zone_D,Center_Pivot,72.5,24.29,5.77,2.32,302.01,58.6,280.07,11.79,61.19,0.48,702.4,9.75,False,0.0,0.0
2025-03-12 20:35:04,Zone_A,Center_Pivot,32.92,23.57,6.32,3.37,247.5,92.41,323.19,25.08,72.86,1.82,956.01,19.24,True,13.54,15.35
2025-08-16 11:35:04,Zone_B,Center_Pivot,77.67,21.53,5.79,2.27,92.53,54.14,214.68,29.6,64.62,0.05,870.72,19.37,False,0.0,0.0
2026-02-10 10:35:04,Zone_D,Drip,42.08,17.04,7.74,2.04,309.26,93.31,269.27,28.3,66.89,6.13,766.14,16.58,True,8.96,8.96
2025-04-04 01:35:04,Zone_A,Drip,68.51,38.54,6.77,3.84,230.27,29.19,145.55,33.5,38.87,0.67,938.12,22.59,False,0.0,0.0
2025-05-28 08:35:04,Zone_B,Drip,56.55,14.12,6.86,1.78,162.11,51.69,242.17,25.78,62.21,1.66,751.21,15.37,False,0.0,0.0
2025-07-24 23:35:04,Zone_A,Center_Pivot,79.21,17.19,7.69,2.82,388.45,43.39,348.24,24.83,33.94,2.22,766.13,15.33,False,0.0,0.0
2025-10-16 14:35:04,Zone_B,Sprinkler,53.07,17.45,5.99,3.98,230.04,88.05,168.17,13.27,44.65,3.35,792.49,11.56,False,0.0,0.0
2025-02-22 23:35:04,Zone_A,Center_Pivot,73.71,19.67,5.98,1.56,259.55,76.39,159.41,22.59,85.14,3.08,539.53,10.23,False,0.0,0.0
2025-09-02 23:35:04,Zone_B,Sprinkler,72.04,23.24,7.18,1.9,201.15,72.01,220.72,18.76,69.33,2.9,462.28,7.93,False,0.0,0.0
2025-04-04 16:35:04,Zone_B,Sprinkler,46.35,31.23,8.12,0.76,70.68,36.0,75.84,22.52,62.39,0.11,806.43,15.26,False,0.0,0.0
2025-09-03 12:35:04,Zone_B,Drip,55.43,16.84,6.42,3.73,360.47,60.79,159.21,14.1,57.71,4.2,543.31,8.14,False,0.0,0.0
2025-05-15 22:35:04,Zone_B,Sprinkler,14.38,28.57,6.73,2.95,398.97,59.72,195.04,24.27,46.18,1.3,600.15,11.85,True,22.81,24.42
2025-04-20 04:35:04,Zone_D,Sprinkler,39.95,16.01,5.8,1.57,259.31,25.9,153.28,26.26,38.83,2.04,755.56,15.62,True,10.03,9.52
2025-08-04 12:35:04,Zone_D,Center_Pivot,67.22,20.33,7.36,1.42,249.11,20.73,230.7,29.62,40.36,2.5,313.05,6.97,False,0.0,0.0
2025-07-05 06:35:04,Zone_A,Center_Pivot,65.69,20.25,7.8,0.91,160.05,50.75,278.69,15.3,77.24,9.67,375.79,5.84,False,0.0,0.0
2025-08-03 12:35:04,Zone_D,Center_Pivot,11.07,15.51,6.67,3.32,263.66,88.61,245.89,30.45,52.95,0.17,113.28,2.57,True,24.46,22.03
2025-04-20 18:35:04,Zone_D,Sprinkler,55.27,14.49,8.04,3.8,154.37,41.67,171.61,37.89,46.67,5.2,918.09,24.0,False,0.0,0.0
2025-11-08 08:35:04,Zone_C,Sprinkler,39.92,18.12,7.67,3.07,216.58,78.46,203.24,19.91,48.3,0.75,564.55,9.99,True,10.04,11.39
2025-10-10 02:35:04,Zone_A,Drip,74.8,25.09,6.81,2.95,235.45,45.08,71.37,13.12,31.59,1.36,771.18,11.19,False,0.0,0.0
2025-05-10 17:35:04,Zone_D,Sprinkler,53.26,30.31,7.27,0.75,162.96,89.14,270.03,0.9,35.18,1.62,281.95,2.48,False,0.0,0.0
2025-03-18 14:35:04,Zone_B,Center_Pivot,36.73,22.39,5.97,3.25,255.15,87.57,195.9,28.02,83.43,9.68,157.13,3.38,True,11.64,13.15
2025-05-20 03:35:04,Zone_D,Center_Pivot,18.25,21.92,6.46,0.69,90.85,27.03,105.74,33.33,34.84,0.42,368.17,8.84,True,20.87,21.27
2025-08-25 12:35:04,Zone_A,Center_Pivot,50.19,18.46,7.33,2.8,294.37,93.5,60.9,22.77,42.62,4.24,109.03,2.08,False,0.0,0.0
2025-07-08 22:35:04,Zone_B,Sprinkler,13.54,32.71,7.55,1.37,267.2,43.23,216.81,6.03,70.17,1.45,422.55,4.73,True,23.23,23.72
2025-05-06 21:35:04,Zone_D,Center_Pivot,26.2,22.82,7.39,3.05,131.94,10.59,244.21,27.02,87.88,5.37,256.68,5.4,True,16.9,19.32
2025-03-14 04:35:04,Zone_B,Drip,50.53,24.16,7.7,3.86,181.16,62.28,306.26,48.86,82.73,8.66,604.73,18.92,False,0.0,0.0
2026-01-28 18:35:04,Zone_B,Drip,75.54,18.31,6.15,1.91,283.56,47.87,334.96,19.87,44.44,8.42,803.83,14.21,False,0.0,0.0
2025-05-24 13:35:04,Zone_A,Center_Pivot,33.17,34.74,8.06,2.89,372.78,65.81,171.77,23.22,67.38,4.73,597.18,11.5,True,13.42,12.38
2025-10-01 13:35:04,Zone_A,Sprinkler,56.71,35.23,7.91,2.86,182.64,74.45,343.27,24.84,66.39,6.7,313.21,6.27,False,0.0,0.0
2025-04-18 03:35:04,Zone_A,Sprinkler,55.84,21.02,5.63,0.62,228.57,61.15,145.56,11.87,31.01,3.08,926.81,12.91,False,0.0,0.0
2025-09-06 08:35:04,Zone_C,Drip,43.9,39.25,5.99,3.31,61.63,15.07,66.85,7.82,77.56,2.3,678.93,8.17,True,8.05,6.69
2025-09-30 21:35:04,Zone_B,Drip,63.39,13.05,7.64,0.73,220.17,44.48,272.38,18.5,68.34,11.11,754.07,12.85,False,0.0,0.0
2025-10-06 03:35:04,Zone_A,Center_Pivot,39.1,20.32,6.0,0.9,67.08,58.79,219.86,11.75,69.32,10.89,921.67,12.78,True,10.45,9.79
2025-07-16 18:35:04,Zone_A,Center_Pivot,54.53,34.96,7.65,1.18,110.89,20.28,86.86,22.57,44.76,2.15,658.86,12.49,False,0.0,0.0
2026-02-08 17:35:04,Zone_A,Sprinkler,62.22,18.69,7.28,3.15,337.22,44.51,183.8,18.97,70.67,1.63,174.27,3.01,False,0.0,0.0
2025-05-20 11:35:04,Zone_C,Center_Pivot,41.02,29.09,8.25,3.23,233.29,89.95,226.96,19.46,47.72,13.81,691.18,12.09,True,9.49,8.1
2026-02-11 17:35:04,Zone_B,Drip,33.5,29.82,8.47,1.21,331.87,20.66,254.44,29.63,36.42,4.11,570.25,12.7,True,13.25,15.34
2025-05-06 10:35:04,Zone_B,Center_Pivot,47.58,27.61,5.92,0.91,92.23,39.21,166.92,29.17,32.32,1.43,106.17,2.34,False,0.0,0.0
2026-01-10 15:35:04,Zone_A,Center_Pivot,23.37,33.37,8.49,1.2,295.42,41.72,304.87,19.02,50.0,1.85,581.59,10.05,True,18.31,21.96
2025-09-20 20:35:04,Zone_C,Drip,34.69,27.12,8.18,3.41,358.05,13.03,74.1,15.27,77.54,2.66,506.21,7.86,True,12.65,12.13
2026-01-01 07:35:04,Zone_A,Sprinkler,21.8,22.63,6.47,2.57,234.74,52.9,338.76,26.51,57.04,4.75,334.28,6.95,True,19.1,18.08
2025-08-15 00:35:04,Zone_B,Center_Pivot,50.14,25.91,5.86,3.67,382.11,30.84,202.29,29.7,53.73,6.85,236.59,5.28,False,0.0,0.0
2025-03-26 00:35:04,Zone_A,Sprinkler,61.34,18.38,7.92,0.58,363.01,58.36,114.71,21.76,39.05,0.84,340.63,6.33,False,0.0,0.0
2025-03-25 13:35:04,Zone_B,Sprinkler,15.64,16.79,5.55,3.29,255.07,12.86,117.6,33.57,49.35,13.93,483.63,11.66,True,22.18,23.87
2025-12-22 08:35:04,Zone_C,Center_Pivot,64.38,14.44,8.3,2.07,109.64,79.14,314.58,25.55,73.95,2.95,985.17,20.05,False,0.0,0.0
2025-12-23 19:35:04,Zone_A,Center_Pivot,17.0,18.38,5.9,2.07,258.52,37.28,59.05,17.89,63.63,4.11,883.75,14.81,True,21.5,18.09
2025-06-06 16:35:04,Zone_D,Drip,36.01,19.28,6.4,3.32,132.22,92.22,257.69,22.7,35.74,1.25,130.79,2.49,True,11.99,10.15
2025-03-15 01:35:04,Zone_D,Drip,60.48,18.18,7.55,2.74,363.94,40.07,160.1,17.04,35.73,1.67,861.04,14.08,False,0.0,0.0
2025-09-11 13:35:04,Zone_D,Sprinkler,19.7,30.34,6.16,1.05,52.41,92.62,311.0,21.09,41.31,7.74,975.94,17.81,True,20.15,18.58
2026-01-09 18:35:04,Zone_C,Sprinkler,56.78,25.17,6.48,2.66,283.8,74.62,320.95,11.62,36.58,1.61,253.04,3.49,False,0.0,0.0
2026-01-24 14:35:04,Zone_B,Sprinkler,40.53,7.02,8.46,3.16,82.14,46.19,308.3,17.21,40.0,3.12,795.95,13.08,True,9.73,8.12
2025-10-23 06:35:04,Zone_B,Sprinkler,67.22,21.26,8.37,2.28,365.32,92.64,178.78,15.13,86.05,0.47,411.82,6.37,False,0.0,0.0
2025-03-18 21:35:04,Zone_B,Drip,71.92,36.41,5.63,2.83,347.45,71.18,335.93,27.62,71.66,1.9,328.86,7.01,False,0.0,0.0
2025-07-04 11:35:04,Zone_A,Center_Pivot,54.06,20.17,6.81,2.61,131.52,93.48,332.63,16.98,65.85,5.58,376.44,6.15,False,0.0,0.0
2025-11-11 12:35:04,Zone_D,Center_Pivot,27.96,16.96,8.29,1.58,150.91,39.33,120.37,9.52,73.67,2.58,521.24,6.68,True,16.02,17.4
2025-12-13 16:35:04,Zone_B,Sprinkler,55.52,19.38,8.18,0.9,344.91,77.39,300.25,24.35,83.65,0.24,493.98,9.77,False,0.0,0.0
2026-01-21 00:35:04,Zone_D,Drip,14.04,15.38,7.24,2.66,249.02,30.12,123.51,20.79,48.47,0.85,489.22,8.86,True,22.98,24.86
2026-01-06 01:35:04,Zone_A,Center_Pivot,66.25,16.03,6.53,3.23,221.95,62.95,150.87,46.91,47.83,14.85,728.88,22.14,False,0.0,0.0
2025-08-06 02:35:04,Zone_A,Drip,33.13,24.65,8.2,2.09,299.88,43.32,193.79,24.52,68.74,2.34,797.46,15.84,True,13.44,12.62
2025-07-13 21:35:04,Zone_D,Center_Pivot,24.39,25.24,7.76,3.65,375.58,11.07,107.8,22.54,53.5,1.17,149.08,2.82,True,17.81,20.86
2025-03-17 13:35:04,Zone_A,Sprinkler,72.23,21.69,8.43,2.57,239.26,48.21,88.1,11.17,36.86,10.42,317.89,4.32,False,0.0,0.0
2025-11-18 15:35:04,Zone_A,Drip,29.0,19.62,7.38,2.39,62.0,52.24,175.59,14.92,45.74,5.24,945.83,14.53,True,15.5,16.74
2025-03-30 09:35:04,Zone_C,Drip,22.58,14.32,7.14,3.87,390.03,89.49,160.18,29.17,72.3,0.93,937.21,20.66,True,18.71,18.37
2025-05-06 22:35:04,Zone_D,Sprinkler,49.81,11.34,6.62,2.17,350.8,86.05,151.19,7.05,36.84,2.99,104.87,1.22,False,0.0,0.0
2025-06-09 00:35:04,Zone_A,Center_Pivot,62.36,31.97,6.56,1.39,151.95,39.06,126.92,27.63,34.01,12.58,910.02,19.4,False,0.0,0.0
2025-09-26 01:35:04,Zone_D,Center_Pivot,69.66,28.12,7.62,3.48,69.1,79.28,310.5,33.23,68.93,9.44,367.76,8.81,False,0.0,0.0
2025-12-18 00:35:04,Zone_D,Center_Pivot,35.31,13.79,6.07,3.98,325.6,20.16,85.01,28.15,53.55,30.6,977.56,21.09,True,12.35,12.21
2025-10-30 12:35:04,Zone_A,Sprinkler,40.94,35.98,6.29,1.1,335.87,41.87,61.74,34.63,81.46,6.63,749.11,18.44,True,9.53,10.11
2026-01-21 19:35:04,Zone_D,Drip,38.98,19.67,6.3,2.39,212.24,13.03,136.08,33.38,52.88,7.85,457.73,11.0,True,10.51,12.36
2025-04-03 21:35:04,Zone_B,Drip,61.85,26.41,6.08,2.42,157.12,54.79,113.28,19.45,87.69,5.48,325.66,5.69,False,0.0,0.0
2025-02-25 17:35:04,Zone_D,Drip,26.56,25.59,6.94,3.63,50.4,54.7,196.13,19.46,88.96,6.46,585.25,10.24,True,16.72,17.26
2025-08-11 22:35:04,Zone_B,Center_Pivot,58.94,6.13,5.66,2.59,345.11,15.04,206.93,17.34,88.89,0.26,364.97,6.02,False,0.0,0.0
2026-02-07 05:35:04,Zone_B,Center_Pivot,40.94,23.59,8.06,1.78,53.07,65.23,314.68,12.29,77.61,5.26,797.95,11.27,True,9.53,8.85
2026-02-12 14:35:04,Zone_B,Drip,44.0,18.43,6.24,2.24,275.93,11.73,328.05,23.88,65.84,8.99,266.07,5.21,True,8.0,8.41
2026-01-14 22:35:04,Zone_C,Center_Pivot,15.67,36.78,7.48,1.32,88.87,41.99,233.12,20.57,35.38,9.07,553.5,9.97,True,22.16,25.33
2025-05-28 10:35:04,Zone_B,Sprinkler,55.44,21.93,7.68,2.22,109.25,18.06,120.76,29.6,64.7,8.95,227.54,5.06,False,0.0,0.0
2026-01-23 10:35:04,Zone_D,Drip,74.69,27.47,5.59,3.89,71.23,36.11,239.64,-9.73,68.49,2.79,882.1,3.34,False,0.0,0.0
2025-10-21 10:35:04,Zone_C,Sprinkler,33.29,30.57,8.41,3.6,226.54,17.6,265.72,12.02,37.91,0.8,891.5,12.48,True,13.35,14.25
2025-08-08 14:35:04,Zone_C,Center_Pivot,75.12,21.6,7.51,2.79,89.46,65.72,83.21,30.76,81.35,13.18,450.09,10.26,False,0.0,0.0
2025-04-19 00:35:04,Zone_B,Drip,58.56,20.16,5.99,3.6,119.34,78.24,227.57,26.02,72.83,0.81,824.01,16.95,False,0.0,0.0
2025-09-14 17:35:04,Zone_B,Sprinkler,35.62,21.74,6.45,1.0,74.53,89.34,86.63,27.38,82.82,4.0,696.07,14.76,True,12.19,13.69
2025-09-16 12:35:04,Zone_A,Sprinkler,47.93,34.07,6.75,0.78,270.71,13.17,229.83,24.6,60.64,1.82,410.72,8.17,False,0.0,0.0
2025-10-23 14:35:04,Zone_B,Center_Pivot,41.85,0.19,6.68,1.63,276.65,46.84,145.3,21.85,84.16,1.0,230.7,4.29,True,9.08,10.08
2025-10-01 00:35:04,Zone_B,Drip,18.1,15.2,6.36,3.07,119.16,72.07,137.53,11.97,81.4,10.43,350.99,4.9,True,20.95,21.76
2025-04-15 20:35:04,Zone_B,Sprinkler,66.79,22.97,8.43,1.77,304.9,81.66,273.03,17.47,86.98,7.29,939.88,15.56,False,0.0,0.0
2025-08-28 17:35:04,Zone_A,Drip,26.17,8.04,7.67,1.03,112.75,21.73,130.73,38.09,41.19,7.44,628.28,16.48,True,16.92,16.05
2025-07-31 21:35:04,Zone_B,Center_Pivot,24.37,24.09,8.06,3.74,332.72,66.95,179.06,27.08,47.42,0.03,849.06,17.89,True,17.82,17.36
2025-08-01 13:35:04,Zone_D,Sprinkler,71.05,12.8,5.56,2.2,221.06,68.94,274.9,12.35,50.84,13.11,510.72,7.23,False,0.0,0.0
2025-08-04 08:35:04,Zone_B,Center_Pivot,50.16,29.81,7.58,1.74,297.14,90.35,296.63,27.44,32.84,0.34,711.19,15.1,False,0.0,0.0
2025-12-23 05:35:04,Zone_D,Sprinkler,78.69,11.56,7.25,2.09,124.74,35.16,139.7,45.14,65.96,8.91,146.21,4.32,False,0.0,0.0
2025-06-18 00:35:04,Zone_C,Sprinkler,46.59,26.49,7.95,1.87,263.41,69.05,251.0,25.37,84.49,4.35,297.45,6.03,False,0.0,0.0
2026-01-14 21:35:04,Zone_A,Sprinkler,55.01,18.5,7.33,1.49,269.98,83.84,93.82,21.98,33.54,0.44,971.05,18.13,False,0.0,0.0
2025-10-23 21:35:04,Zone_C,Sprinkler,16.24,22.53,7.59,0.63,231.12,47.86,202.44,17.27,62.88,6.29,212.02,3.49,True,21.88,26.2
2025-09-24 12:35:04,Zone_D,Sprinkler,29.44,26.23,8.16,1.3,293.87,55.44,197.73,27.3,30.89,3.73,185.94,3.94,True,15.28,13.87
2025-02-27 06:35:04,Zone_B,Sprinkler,10.75,27.73,7.91,0.7,299.48,75.49,283.54,23.33,69.44,0.34,687.39,13.27,True,24.63,21.82
2025-06-25 06:35:04,Zone_C,Center_Pivot,51.54,16.45,6.9,1.32,332.61,93.81,204.84,28.15,63.29,0.41,450.33,9.71,False,0.0,0.0
2025-06-14 22:35:04,Zone_A,Sprinkler,20.13,18.42,7.49,3.99,64.27,35.03,73.74,37.26,68.28,9.23,427.25,11.04,True,19.93,19.09
2025-07-04 22:35:04,Zone_B,Center_Pivot,30.58,13.69,6.06,0.78,100.18,85.93,104.04,26.76,58.99,6.01,269.78,5.64,True,14.71,14.41
2025-03-20 00:35:04,Zone_C,Drip,25.0,29.73,7.86,1.32,238.09,15.59,133.7,27.2,53.09,0.39,250.56,5.29,True,17.5,19.91
